Game ID,Date,Away Team,Away Score,Away Spread Open,Away Spread Open Odds,Away Spread Close,Away Spread Close Odds,Over Open,Over Open Odds,Over Close,Over Close Odds,Home Team,Home Score,Home Spread Open,Home Spread Open Odds,Home Spread Close,Home Spread Close Odds,Under Open,Under Open Odds,Under Close,Under Close Odds
86,20090920,Seattle,10,1,-110,1,-105,40.5,-110,39.5,-110,San Francisco,23,-1,-110,-1,-103,40.5,-110,39.5,100
87,20090920,Pittsburgh,14,-3,100,-1,-126,38,-110,37.5,-103,Chicago,17,3,-120,1,116,38,-110,37.5,-107
88,20090920,Baltimore,31,3.5,-110,3,-122,42.5,-110,40,-106,San Diego,26,-3.5,-110,-3,113,42.5,-110,40,-104
89,20090920,Oakland,13,3.5,-120,3,-110,40,-110,38,-110,Kansas City,10,-3.5,100,-3,-110,40,-110,38,-110
90,20090920,Houston,34,8,-130,7,-110,41.5,-110,40.5,-110,Tennessee,31,-8,110,-7,-110,41.5,-110,40.5,-110
91,20090920,New England,9,-5,-110,-3,-130,47,-110,45.5,-110,N.Y. Jets,16,5,-110,3,110,47,-110,45.5,-110
92,20090920,Cincinnati,31,9,-110,10,-110,43,-110,42,-110,Green Bay,24,-9,-110,-10,-110,43,-110,42,-110
93,20090920,New Orleans,48,0,-110,0,-110,47,-110,46,-110,Philadelphia,22,0,-110,0,-110,47,-110,46,-110
94,20090920,Carolina,20,7,-125,6,-110,43.5,-110,43.5,-110,Atlanta,28,-7,105,-6,-110,43.5,-110,43.5,-110
95,20090920,Cleveland,6,3,-105,3,105,39.5,-110,38,-110,Denver,27,-3,-115,-3,-125,39.5,-110,38,-110
96,20090920,N.Y. Giants,33,2.5,105,2.5,-125,44,-110,44.5,-110,Dallas,31,-2.5,-125,-2.5,105,44,-110,44.5,-110
97,20090921,Indianapolis,27,-3,-115,-3,-102,44,-110,41,-104,Miami,23,3,-105,3,-106,44,-110,41,-106
98,20090927,Cleveland,3,13,-110,13.5,-110,38.5,-110,38.5,-110,Baltimore,34,-13,-110,-13.5,102,38.5,-110,38.5,100
99,20090927,N.Y. Giants,24,-7,-110,-6,102,44,-110,46,-110,Tampa Bay,0,7,-110,6,-110,44,-110,46,100
100,20090927,Green Bay,36,-6.5,-110,-6.5,-103,41,-110,42.5,-107,St. Louis,17,6.5,-110,6.5,-105,41,-110,42.5,-103
101,20090927,Kansas City,14,8.5,-110,7.5,-115,40.5,-110,38.5,-105,Philadelphia,34,-8.5,-110,-7.5,106,40.5,-110,38.5,-105
102,20090927,Atlanta,10,4,-110,4.5,-109,44,-110,45.5,100,New England,26,-4,-110,-4.5,101,44,-110,45.5,-110
103,20090927,San Francisco,24,7,-110,7,-114,40.5,-110,39,-102,Minnesota,27,-7,-110,-7,105,40.5,-110,39,-108
104,20090927,Jacksonville,31,3.5,-110,4,-104,46,-110,47,-112,Houston,24,-3.5,-110,-4,-104,46,-110,47,102
105,20090927,Washington,14,-6,-110,-6.5,102,38.5,-110,39.5,-108,Detroit,19,6,-110,6.5,-110,38.5,-110,39.5,-102
106,20090927,Tennessee,17,2.5,-110,1,-102,36.5,-110,36.5,104,N.Y. Jets,24,-2.5,-110,-1,-106,36.5,-110,36.5,-114
107,20090927,New Orleans,27,-5.5,-110,-5.5,-105,52.5,-110,51.5,-101,Buffalo,7,5.5,-110,5.5,-103,52.5,-110,51.5,-109
108,20090927,Chicago,25,-2,-110,-1,-130,37,-110,37.5,-108,Seattle,19,2,-110,1,120,37,-110,37.5,-102
109,20090927,Denver,23,1.5,-110,-1,-121,36,-110,38.5,102,Oakland,3,-1.5,-110,1,112,36,-110,38.5,-112
110,20090927,Miami,13,7.5,-110,5.5,-105,44,-110,45,-105,San Diego,23,-7.5,-110,-5.5,-103,44,-110,45,-105
111,20090927,Pittsburgh,20,-4.5,-110,-3.5,109,37,-110,36.5,-107,Cincinnati,23,4.5,-110,3.5,-118,37,-110,36.5,-103
112,20090927,Indianapolis,31,0,-110,3,101,47,-110,49,103,Arizona,10,0,-110,-3,-109,47,-110,49,-113
113,20090928,Carolina,7,9,-110,9,-114,46,-110,48,-104,Dallas,21,-9,-110,-9,105,46,-110,48,-106
114,20091004,Detroit,24,12,-110,9.5,106,38,-110,43,105,Chicago,48,-12,-110,-9.5,-115,38,-110,43,-115
115,20091004,Cincinnati,23,-4,-110,-6,-107,38.5,-110,37.5,101,Cleveland,20,4,-110,6,-101,38.5,-110,37.5,-111
116,20091004,Oakland,6,9.5,-110,9,-120,42.5,-110,42.5,-112,Houston,29,-9.5,-110,-9,111,42.5,-110,42.5,102
117,20091004,Seattle,17,12,-110,10,-104,44,-110,43.5,100,Indianapolis,34,-12,-110,-10,-104,44,-110,43.5,-110
118,20091004,N.Y. Giants,27,-9,-110,-9,100,42.5,-110,43,-101,Kansas City,16,9,-110,9,-108,42.5,-110,43,-109
119,20091004,Baltimore,21,3,-120,1,116,43,-110,45.5,-110,New England,27,-3,100,-1,-126,43,-110,45.5,100
120,20091004,Tampa Bay,13,6.5,-110,9.5,-105,38,-110,36.5,101,Washington,16,-6.5,-110,-9.5,-103,38,-110,36.5,-111
121,20091004,Tennessee,17,-1.5,-110,-3,-120,41,-110,42,-110,Jacksonville,37,1.5,-110,3,111,41,-110,42,100
122,20091004,Buffalo,10,1.5,-110,1,104,38.5,-110,37.5,103,Miami,38,-1.5,-110,-1,-113,38.5,-110,37.5,-113
123,20091004,N.Y. Jets,10,6.5,-110,7.5,-108,48,-110,47,-107,New Orleans,24,-6.5,-110,-7.5,100,48,-110,47,-103
124,20091004,Dallas,10,-3,-115,-1,-130,43.5,-110,43.5,-113,Denver,17,3,-105,1,120,43.5,-110,43.5,103
125,20091004,St. Louis,0,10,-110,9.5,-112,38,-110,36.5,-103,San Francisco,35,-10,-110,-9.5,104,38,-110,36.5,-107
126,20091004,San Diego,28,5,-110,5.5,-105,41,-110,43,-105,Pittsburgh,38,-5,-110,-5.5,-103,41,-110,43,-105
127,20091005,Green Bay,23,3,-105,4.5,-109,47,-110,46,102,Minnesota,30,-3,-115,-4.5,101,47,-110,46,-112
128,20091011,Cincinnati,17,9,-110,9,-101,41.5,-110,42,-108,Baltimore,14,-9,-110,-9,-107,41.5,-110,42,-102
129,20091011,Cleveland,6,6,-110,6,-112,39,-110,41.5,100,Buffalo,3,-6,-110,-6,104,39,-110,41.5,-110
130,20091011,Washington,17,4.5,-110,5,-108,37.5,-110,38,-101,Carolina,20,-4.5,-110,-5,100,37.5,-110,38,-109
131,20091011,Pittsburgh,28,-12,-110,-11,-107,42,-110,44,-107,Detroit,20,12,-110,11,-101,42,-110,44,-103
132,20091011,Dallas,26,-9,-110,-7,-108,43,-110,43.5,-105,Kansas City,20,9,-110,7,100,43,-110,43.5,-105
133,20091011,Oakland,7,15,-110,15.5,-115,42.5,-110,38,-107,N.Y. Giants,44,-15,-110,-15.5,106,42.5,-110,38,-103
134,20091011,Tampa Bay,14,14,-110,15.5,-107,43.5,-110,41.5,-106,Philadelphia,33,-14,-110,-15.5,-101,43.5,-110,41.5,-104
135,20091011,Minnesota,38,-10,-110,-10,103,40,-110,40.5,-107,St. Louis,10,10,-110,10,-111,40,-110,40.5,-103
136,20091011,Atlanta,45,0,-110,1,-114,43,-110,40,100,San Francisco,10,0,-110,-1,105,43,-110,40,-110
137,20091011,Houston,21,5,-110,5.5,100,49,-110,50.5,-108,Arizona,28,-5,-110,-5.5,-108,49,-110,50.5,-102
138,20091011,New England,17,-3.5,-110,-3,-106,44,-110,41,-105,Denver,20,3.5,-110,3,-102,44,-110,41,-105
139,20091011,Jacksonville,0,2,-110,1,110,44,-110,44,-105,Seattle,41,-2,-110,-1,-119,44,-110,44,-105
140,20091011,Indianapolis,31,-3,-110,-3,-118,46,-110,44,101,Tennessee,9,3,-110,3,109,46,-110,44,-111
141,20091012,N.Y. Jets,27,-2.5,-110,-3,104,38,-110,36,108,Miami,31,2.5,-110,3,-112,38,-110,36,-118
142,20091018,Houston,28,4.5,-110,4,-115,45,-110,46,-105,Cincinnati,17,-4.5,-110,-4,106,45,-110,46,-105
143,20091018,Detroit,0,11.5,-110,14,-104,49,-110,48.5,100,Green Bay,26,-11.5,-110,-14,-104,49,-110,48.5,-110
144,20091018,St. Louis,20,12.5,-110,9.5,-106,40,-110,42,-109,Jacksonville,23,-12.5,-110,-9.5,-102,40,-110,42,-101
145,20091018,Baltimore,31,3,-110,3,-113,45,-110,45.5,105,Minnesota,33,-3,-110,-3,104,45,-110,45.5,-115
146,20091018,N.Y. Giants,27,3,-105,3.5,-107,49,-110,47,-108,New Orleans,48,-3,-115,-3.5,-101,49,-110,47,-102
147,20091018,Cleveland,14,14,-110,14,-112,38,-110,37.5,-112,Pittsburgh,27,-14,-110,-14,104,38,-110,37.5,102
148,20091018,Carolina,28,-4,-110,-3,-116,37,-110,40.5,-106,Tampa Bay,21,4,-110,3,107,37,-110,40.5,-104
149,20091018,Kansas City,14,4.5,-110,6.5,-102,37,-110,36.5,-105,Washington,6,-4.5,-110,-6.5,-106,37,-110,36.5,-105
150,20091018,Philadelphia,9,-13.5,-110,-14,-104,41,-110,40.5,-106,Oakland,13,13.5,-110,14,-104,41,-110,40.5,-104
151,20091018,Arizona,27,2.5,-110,3,-118,46.5,-110,45.5,-113,Seattle,3,-2.5,-110,-3,109,46.5,-110,45.5,103
152,20091018,Tennessee,0,9,-110,9.5,-113,42.5,-110,38,-116,New England,59,-9,-110,-9.5,104,42.5,-110,38,106
153,20091018,Buffalo,16,9.5,-110,9.5,-109,38,-110,35.5,-108,N.Y. Jets,13,-9.5,-110,-9.5,101,38,-110,35.5,-102
154,20091018,Chicago,14,3,105,4,-102,45.5,-110,46,-108,Atlanta,21,-3,-125,-4,-106,45.5,-110,46,-102
155,20091019,Denver,34,4,-110,3.5,-114,43.5,-110,44.5,-105,San Diego,23,-4,-110,-3.5,105,43.5,-110,44.5,-105
156,20091025,San Francisco,21,3,-110,3,115,44.5,-110,44.5,101,Houston,24,-3,-110,-3,-125,44.5,-110,44.5,-111
157,20091025,San Diego,37,-4.5,-110,-5.5,-105,45,-110,44,-108,Kansas City,7,4.5,-110,5.5,-103,45,-110,44,-102
158,20091025,Indianapolis,42,-13.5,-110,-14,-104,45,-110,45,-102,St. Louis,6,13.5,-110,14,-104,45,-110,45,-108
159,20091025,New England,35,-14,-110,-15.5,-106,43.5,-110,44.5,-111,Tampa Bay,7,14,-110,15.5,-102,43.5,-110,44.5,101
160,20091025,Minnesota,17,5,-110,6,-102,44.5,-110,46.5,105,Pittsburgh,27,-5,-110,-6,-106,44.5,-110,46.5,-115
161,20091025,Green Bay,31,-8,-110,-9.5,111,43.5,-110,41.5,-109,Cleveland,3,8,-110,9.5,-120,43.5,-110,41.5,-101
162,20091025,Buffalo,20,7,-110,7,-101,37,-110,37,-106,Carolina,9,-7,-110,-7,-107,37,-110,37,-104
163,20091025,N.Y. Jets,38,-7,-110,-6,101,34,-110,34,105,Oakland,0,7,-110,6,-109,34,-110,34,-115
164,20091025,Atlanta,21,3,105,5.5,102,47,-110,47.5,-109,Dallas,37,-3,-125,-5.5,-110,47,-110,47.5,-101
165,20091025,New Orleans,46,-7,-110,-6,-102,48,-110,48,102,Miami,34,7,-110,6,-106,48,-110,48,-112
166,20091025,Chicago,10,2.5,-110,-1,-111,44.5,-110,42.5,-111,Cincinnati,45,-2.5,-110,1,103,44.5,-110,42.5,101
167,20091025,Arizona,24,7,-110,9,-127,46.5,-110,46.5,-103,N.Y. Giants,17,-7,-110,-9,117,46.5,-110,46.5,-107
168,20091026,Philadelphia,27,-6.5,-110,-9,-110,38.5,-110,38,-110,Washington,17,6.5,-110,9,-110,38.5,-110,38,-110
169,20091101,Denver,7,3.5,-110,4.5,102,39.5,-110,42.5,-103,Baltimore,30,-3.5,-110,-4.5,-110,39.5,-110,42.5,-107
170,20091101,Houston,31,-3.5,-110,-3.5,-103,40.5,-110,42,-105,Buffalo,10,3.5,-110,3.5,-105,40.5,-110,42,-105
171,20091101,Cleveland,6,13.5,-110,11.5,-111,40.5,-110,40,103,Chicago,30,-13.5,-110,-11.5,103,40.5,-110,40,-113
172,20091101,Seattle,17,9.5,-110,10,-106,45.5,-110,46,-110,Dallas,38,-9.5,-110,-10,-102,45.5,-110,46,100
173,20091101,St. Louis,17,5.5,-110,3.5,-127,45,-110,43.5,-104,Detroit,10,-5.5,-110,-3.5,117,45,-110,43.5,-106
174,20091101,San Francisco,14,10,-110,13,-113,46.5,-110,45,-102,Indianapolis,18,-10,-110,-13,104,46.5,-110,45,-108
175,20091101,Miami,30,4,-110,3.5,-108,40,-110,40,100,N.Y. Jets,25,-4,-110,-3.5,100,40,-110,40,-110
176,20091101,N.Y. Giants,17,3,-120,-1,-117,47,-110,43,-106,Philadelphia,40,-3,100,1,108,47,-110,43,-104
177,20091101,Jacksonville,13,3,-110,3,-106,44,-110,44,-104,Tennessee,30,-3,-110,-3,-102,44,-110,44,-106
178,20091101,Oakland,16,16.5,-110,16,-113,42.5,-110,41.5,-104,San Diego,24,-16.5,-110,-16,104,42.5,-110,41.5,-106
179,20091101,Carolina,34,7.5,-110,10,-115,44,-110,43.5,102,Arizona,21,-7.5,-110,-10,106,44,-110,43.5,-112
180,20091101,Minnesota,38,3.5,-110,3.5,-104,48,-110,46.5,-102,Green Bay,26,-3.5,-110,-3.5,-104,48,-110,46.5,-108
181,20091102,Atlanta,27,8.5,-110,11,-109,54,-110,56,-104,New Orleans,35,-8.5,-110,-11,101,54,-110,56,-106
182,20091108,Washington,17,10,-110,9,-116,42,-110,41,-102,Atlanta,31,42,-110,-9,107,42,-110,41,-108
183,20091108,Arizona,41,3,100,1,116,45.5,-110,44.5,-107,Chicago,21,-3,-120,-1,-126,45.5,-110,44.5,-103
184,20091108,Baltimore,7,-3,100,-3,104,43.5,-110,45,103,Cincinnati,17,3,-120,3,-112,43.5,-110,45,-113
185,20091108,Houston,17,9,-110,7.5,-110,49,-110,50.5,-108,Indianapolis,20,-9,-110,-7.5,102,49,-110,50.5,-102
186,20091108,Kansas City,21,7,-110,7,-103,42.5,-110,41.5,-106,Jacksonville,24,-7,-110,-7,-105,42.5,-110,41.5,-104
187,20091108,Green Bay,28,-10,-110,-9.5,-102,43.5,-110,43,-105,Tampa Bay,38,10,-110,9.5,-106,43.5,-110,43,-105
188,20091108,Miami,17,10.5,-110,10.5,102,48.5,-110,47,100,New England,27,-10.5,-110,-10.5,-110,48.5,-110,47,-110
189,20091108,Carolina,20,14.5,-110,12.5,-111,52,-110,51,-102,New Orleans,30,-14.5,-110,-12.5,103,52,-110,51,-108
190,20091108,Detroit,20,9.5,-110,11,-103,43.5,-110,42,101,Seattle,32,-9.5,-110,-11,-105,43.5,-110,42,-111
191,20091108,San Diego,21,3,-105,5,-101,47.5,-110,48.5,-103,N.Y. Giants,20,-3,-115,-5,-107,47.5,-110,48.5,-107
192,20091108,Tennessee,34,6,-110,4.5,-108,41,-110,41,-103,San Francisco,27,-6,-110,-4.5,100,41,-110,41,-107
193,20091108,Dallas,20,3,-110,3,-112,49,-110,50,109,Philadelphia,16,-3,-110,-3,104,49,-110,50,-119
194,20091109,Pittsburgh,28,-2.5,-110,-3,-101,40,-110,41,-105,Denver,10,2.5,-110,3,-107,40,-110,41,-105
195,20091112,Chicago,6,3,-125,3.5,-110,43,-110,43,-104,San Francisco,10,-3,105,-3.5,102,43,-110,43,-106
196,20091115,Atlanta,19,-2,-110,-1,100,44,-110,43.5,-108,Carolina,28,2,-110,1,-108,44,-110,43.5,-102
197,20091115,Tampa Bay,23,9.5,-110,10,-108,43.5,-110,43,-105,Miami,25,-9.5,-110,-10,100,43.5,-110,43,-105
198,20091115,Detroit,10,15,-110,17,-104,49,-110,47.5,101,Minnesota,27,-15,-110,-17,-104,49,-110,47.5,-111
199,20091115,Jacksonville,24,6,-110,6.5,-107,39,-110,41,100,N.Y. Jets,22,-6,-110,-6.5,-101,39,-110,41,-110
200,20091115,Cincinnati,18,6.5,-110,6.5,103,42,-110,41,-111,Pittsburgh,12,-6.5,-110,-6.5,-111,42,-110,41,101
201,20091115,New Orleans,28,-14,-110,-14,101,50,-110,50.5,-105,St. Louis,23,14,-110,14,-109,50,-110,50.5,-105
202,20091115,Buffalo,17,6,-110,9,-121,41,-110,41,-102,Tennessee,41,-6,-110,-9,112,41,-110,41,-108
203,20091115,Denver,17,-4.5,-110,-3.5,103,36,-110,36,100,Washington,27,4.5,-110,3.5,-111,36,-110,36,-110
204,20091115,Kansas City,16,2,-110,1,118,36.5,-110,36.5,100,Oakland,10,-2,-110,-1,-128,36.5,-110,36.5,-110
205,20091115,Seattle,20,7.5,-110,9,-119,47,-110,46.5,-105,Arizona,31,-7.5,-110,-9,110,47,-110,46.5,-105
206,20091115,Dallas,7,0,-110,-3,111,48.5,-110,48,-104,Green Bay,17,0,-110,3,-120,48.5,-110,48,-106
207,20091115,Philadelphia,23,-1,-110,1,-102,48,-110,47,-104,San Diego,31,1,-110,-1,-106,48,-110,47,-106
208,20091115,New England,34,3,-115,1,114,50,-110,48,-103,Indianapolis,35,-3,-105,-1,-123,50,-110,48,-107
209,20091116,Baltimore,16,-10.5,-110,-10.5,-103,40.5,-110,39.5,100,Cleveland,0,10.5,-110,10.5,-105,40.5,-110,39.5,-110
210,20091119,Miami,24,3,-110,3.5,-112,45,-110,42,104,Carolina,17,-3,-110,-3.5,104,45,-110,42,-114
211,20091122,Indianapolis,17,1,-110,-1,100,45,-110,44,100,Baltimore,15,-1,-110,1,-108,45,-110,44,-110
212,20091122,Washington,6,12.5,-110,11,-114,41.5,-110,41.5,-104,Dallas,7,-12.5,-110,-11,105,41.5,-110,41.5,-106
213,20091122,Cleveland,37,4.5,-110,3.5,-119,39,-110,37.5,-106,Detroit,38,-4.5,-110,-3.5,110,39,-110,37.5,-104
214,20091122,San Francisco,24,5.5,-110,6,-108,43.5,-110,42,101,Green Bay,30,-5.5,-110,-6,100,43.5,-110,42,-111
215,20091122,Buffalo,15,8,-110,9,-120,42,-110,41,-108,Jacksonville,18,-8,-110,-9,111,42,-110,41,-102
216,20091122,Pittsburgh,24,-9.5,-110,-10.5,-107,39,-110,39.5,-101,Kansas City,27,9.5,-110,10.5,-101,39,-110,39.5,-109
217,20091122,Seattle,9,11,-110,10.5,-110,48,-110,47,-111,Minnesota,35,-11,-110,-10.5,102,48,-110,47,101
218,20091122,Atlanta,31,5.5,-110,7,102,46.5,-110,46,-109,N.Y. Giants,34,-5.5,-110,-7,-110,46.5,-110,46,-101
219,20091122,New Orleans,38,-12.5,-110,-10.5,104,52.5,-110,51,104,Tampa Bay,7,12.5,-110,10.5,-112,52.5,-110,51,-114
220,20091122,Arizona,21,-9.5,-110,-9.5,106,46,-110,46.5,-109,St. Louis,13,9.5,-110,9.5,-115,46,-110,46.5,-101
221,20091122,San Diego,32,-5,-110,-6.5,-101,43,-110,41.5,-104,Denver,3,5,-110,6.5,-107,43,-110,41.5,-106
222,20091122,N.Y. Jets,14,10.5,-110,10.5,104,45,-110,45,101,New England,31,-10.5,-110,-10.5,-112,45,-110,45,-111
223,20091122,Cincinnati,17,-9.5,-110,-9,108,35,-110,36,-109,Oakland,20,9.5,-110,9,-117,35,-110,36,-101
224,20091122,Philadelphia,24,-2.5,-110,-3.5,-101,45.5,-110,46.5,-104,Chicago,20,2.5,-110,3.5,-107,45.5,-110,46.5,-106
225,20091123,Tennessee,20,3.5,-105,4,-114,49,-110,48,102,Houston,17,-3.5,-115,-4,105,49,-110,48,-112
226,20091126,Green Bay,34,-11,-110,-11,-110,46,-110,48,-105,Detroit,12,11,-110,11,102,46,-110,48,-105
227,20091126,Oakland,7,14,-110,13.5,-102,40.5,-110,40.5,101,Dallas,24,-14,-110,-13.5,-106,40.5,-110,40.5,-111
228,20091126,N.Y. Giants,6,-5,-110,-4.5,102,42,-110,43.5,-105,Denver,26,5,-110,4.5,-110,42,-110,43.5,-105
229,20091129,Indianapolis,35,-3,-125,-3,100,48.5,-110,48,-110,Houston,27,3,105,3,-120,48.5,-110,48,-110
230,20091129,Cleveland,7,15,-125,12,-110,38,-110,39,-110,Cincinnati,16,-15,105,-12,-110,38,-110,39,-110
231,20091129,Washington,24,10,-125,10,-110,41,-110,40.5,-110,Philadelphia,27,-10,105,-10,-110,41,-110,40.5,-110
232,20091129,Miami,14,-3,-125,-4,-110,39.5,-110,38,-110,Buffalo,31,3,105,4,-110,39.5,-110,38,-110
233,20091129,Seattle,27,-2.5,-115,-3,-135,42.5,-110,42.5,-110,St. Louis,17,2.5,-105,3,115,42.5,-110,42.5,-110
234,20091129,Tampa Bay,17,12.5,-125,13,-110,46,-110,46,-110,Atlanta,20,-12.5,105,-13,-110,46,-110,46,-110
235,20091129,Carolina,6,2.5,-105,3,100,41.5,-110,41,-110,N.Y. Jets,17,-2.5,-115,-3,-120,41.5,-110,41,-110
236,20091129,Jacksonville,3,3,105,3,100,41,-110,42,-110,San Francisco,20,-3,-125,-3,-120,41,-110,42,-110
237,20091129,Kansas City,14,14.5,-125,13,-110,45,-110,44.5,-110,San Diego,43,-14.5,105,-13,-110,45,-110,44.5,-110
238,20091129,Chicago,10,12,-130,10,-110,47,-110,47,-110,Minnesota,36,-12,110,-10,-110,47,-110,47,-110
239,20091129,Arizona,17,0,105,3,125,47.5,-110,44,-110,Tennessee,20,0,-125,-3,-145,47.5,-110,44,-110
240,20091129,Pittsburgh,17,9,-125,8,-110,34.5,-110,35,-110,Baltimore,20,-9,105,-8,-110,34.5,-110,35,-110
241,20091130,New England,17,3,-105,1,109,56,-110,57,105,New Orleans,38,-3,-115,-1,-118,56,-110,57,-115
242,20091203,N.Y. Jets,19,-3,-115,-3.5,-108,37,-110,37,-102,Buffalo,13,3,-105,3.5,100,37,-110,37,-108
243,20091206,Philadelphia,34,-3,-110,-4,-101,44.5,-110,43.5,100,Atlanta,7,3,-110,4,-107,44.5,-110,43.5,-110
244,20091206,Tampa Bay,6,6,-110,3.5,-105,43.5,-110,40,100,Carolina,16,-6,-110,-3.5,-103,43.5,-110,40,-110
245,20091206,St. Louis,9,9,-110,9.5,-112,41,-110,41,-105,Chicago,17,-9,-110,-9.5,104,41,-110,41,-105
246,20091206,Detroit,13,13,-110,13.5,103,42,-110,42,-109,Cincinnati,23,-13,-110,-13.5,-111,42,-110,42,-101
247,20091206,Tennessee,17,7.5,-110,6,104,47,-110,47,-104,Indianapolis,27,-7.5,-110,-6,-112,47,-110,47,-106
248,20091206,Houston,18,0,-110,-1,-106,47,-110,47.5,-112,Jacksonville,23,0,-110,1,-102,47,-110,47.5,102
249,20091206,Denver,44,-4,-110,-6,104,37.5,-110,39,105,Kansas City,13,4,-110,6,-112,37.5,-110,39,-115
250,20091206,Oakland,27,13.5,-110,14.5,-102,37,-110,37,-102,Pittsburgh,24,-13.5,-110,-14.5,-106,37,-110,37,-108
251,20091206,New Orleans,33,-9.5,-110,-9,106,48,-110,46.5,-102,Washington,30,9.5,-110,9,-115,48,-110,46.5,-108
252,20091206,New England,21,-4.5,-110,-4.5,-116,46.5,-110,46,-107,Miami,22,4.5,-110,4.5,107,46.5,-110,46,-103
253,20091206,San Diego,30,-11.5,-110,-13.5,-101,43,-110,42.5,-105,Cleveland,23,11.5,-110,13.5,-107,43,-110,42.5,-105
254,20091206,Dallas,24,0,-110,-1,-113,45.5,-110,45.5,101,N.Y. Giants,31,0,-110,1,104,45.5,-110,45.5,-111
255,20091206,San Francisco,17,-1,-110,-1,-101,41,-110,41.5,111,Seattle,20,1,-110,1,-107,41,-110,41.5,-121
256,20091206,Minnesota,17,-3,100,-3.5,112,48,-110,48,-102,Arizona,30,3,-120,3.5,-121,48,-110,48,-108
257,20091207,Baltimore,14,3,-120,4,-102,44.5,-110,43,-105,Green Bay,27,-3,100,-4,-106,44.5,-110,43,-105
258,20091210,Pittsburgh,6,-9,-110,-10,-105,38,-110,34,-110,Cleveland,13,9,-110,10,-103,38,-110,34,100
259,20091213,New Orleans,26,-11,-110,-10,-101,51,-110,50.5,-103,Atlanta,23,11,-110,10,-107,51,-110,50.5,-107
260,20091213,Detroit,3,13,-110,14,-107,41,-110,40.5,-106,Baltimore,48,-13,-110,-14,-101,41,-110,40.5,-104
261,20091213,Green Bay,21,-3.5,-110,-4,104,43.5,-110,41,-114,Chicago,14,3.5,-110,4,-113,43.5,-110,41,104
262,20091213,Seattle,7,4.5,-110,7,-106,45.5,-110,44.5,-107,Houston,34,-4.5,-110,-7,-102,45.5,-110,44.5,-103
263,20091213,Denver,16,8,-110,6.5,-105,44,-110,43.5,-105,Indianapolis,28,-8,-110,-6.5,-103,44,-110,43.5,-105
